1.04972,1.25879,1.39336,1.41072,1.485,1.55994,1.65561,1.63925,1.62687,1.63659,1.60774,1.531,1.50213,1.45955,1.35846,1.2256,1.13354,1.03383,0.95713,0.879175,0.801613,0.755533,0.711276,0.703396,0.654136,0.57698,0.47548,0.352033,0.256487,0.1411,0.0337615,-0.124305,-0.201503,-0.311314,-0.482397,-0.691338,-0.955508,-1.26371,-1.55714,-1.78294,-1.95663,-2.00121,-2.00673,-1.99675,-2.03615,-1.92274,-1.7543,-1.54235,-1.33513,-1.13686
0.0797067,-0.0128817,-0.0263471,0.0478089,0.0903224,0.137803,0.181496,0.258003,0.331963,0.403818,0.472609,0.528548,0.593381,0.651878,0.675905,0.665913,0.677813,0.673821,0.688211,0.69429,0.694015,0.79601,0.956197,1.54025,2.29432,2.91013,3.46129,3.83746,3.95438,4.10729,4.19349,4.36554,4.35542,4.39005,4.5008,4.64003,4.80821,4.98387,5.11151,5.16981,5.18467,5.12799,5.05615,4.98272,4.91702,4.8425,4.78809,4.76173,4.75984,4.78349
